"draw","beta_0","alpha","tau2"
1791,-0.211656674509264,0.668900554284507,0.160387071958058
1792,-0.21326780362337,0.674590464197442,0.139018552519394
1793,-0.21246404963222,0.676430562850413,0.156923241163311
1794,-0.21372626281541,0.670467409018244,0.111126541696417
1795,-0.238227065244961,0.636691696296215,0.12749497800772
1796,-0.226179941342271,0.671699859317271,0.119706209882422
1797,-0.23055690726114,0.681397059575673,0.134632678316461
1798,-0.227537211176738,0.68376233916298,0.136624086797249
1799,-0.215553625403565,0.619613786162955,0.159551750386406
1800,-0.232687833498013,0.61977995491882,0.151645838680791
1801,-0.221274633142641,0.620161727810488,0.157054520778138
1802,-0.220698625106741,0.67058269841882,0.163402814908821
1803,-0.22209686885808,0.680320822401611,0.115736613610632
1804,-0.216681740075335,0.66870469631139,0.137967026586814
1805,-0.217441802427011,0.658703330820565,0.139838789320654
1806,-0.22532385384846,0.667955179036041,0.121439383914697
1807,-0.218826940446071,0.676775986552421,0.099774856550375
1808,-0.209207173793518,0.664454821024005,0.13373667536866
1809,-0.215617273755639,0.62347338455786,0.13587253191309
1810,-0.219147326381931,0.535345385368337,0.239597326841598
1811,-0.218778745259599,0.675892069053984,0.116637253017152
1812,-0.214555081921075,0.683802195093119,0.1442057685442
1813,-0.222775903343748,0.642017001078865,0.144572951261337
1814,-0.215290971946078,0.673325344121827,0.12940278522476
1815,-0.214869357201583,0.642830603785746,0.111471748583331
1816,-0.20094803426459,0.668767041692271,0.114760279399278
1817,-0.223343987694307,0.685889334584174,0.1272452920257
1818,-0.227747100252186,0.672077899062771,0.131090800539366
1819,-0.227700356436888,0.646764574224532,0.160641016611728
1820,-0.256491730990461,0.618912146013262,0.155255492779455
1821,-0.243984431465338,0.634145820283542,0.16170665747169
1822,-0.201255140818701,0.6746171757739,0.141197767405665
1823,-0.203952487599941,0.683622187973665,0.112706691171085
1824,-0.21928308313608,0.655980198224817,0.155253381167197
1825,-0.195675703819186,0.662315842713612,0.123071176798118
1826,-0.190256569360754,0.667726585514502,0.124571246939032
1827,-0.20160556477826,0.653716100458249,0.115542080994897
1828,-0.217285725362259,0.677614194627114,0.104375972602634
1829,-0.225243615636375,0.653174959252502,0.13591512722655
1830,-0.227484510947475,0.676028312416945,0.146954652130135
1831,-0.20690820101449,0.662818307637139,0.092306774469644
1832,-0.223091167873944,0.665995477390529,0.159002116205529
1833,-0.207020494269955,0.641223238503775,0.165294567923733
1834,-0.221526725874854,0.681775325572482,0.127257504009851
1835,-0.190012145884933,0.667619797535166,0.146481025359507
1836,-0.225853395295504,0.663800223184537,0.19350500770231
1837,-0.221938667114452,0.661736173947302,0.151208285313491
1838,-0.210912886707076,0.657408297078566,0.128075131578148
1839,-0.219550677810011,0.669234016349635,0.123727221275605
1840,-0.212173372868073,0.667315187621407,0.169856636945615
1841,-0.227338096786182,0.682864489656318,0.136360797714913
1842,-0.212611160661113,0.677232060932852,0.111065264534995
1843,-0.209347040080346,0.671083736179877,0.121946898432113
1844,-0.220094401321488,0.66473255256525,0.134959471638677
1845,-0.20069677563813,0.678509128233454,0.11145836390306
1846,-0.204983551362937,0.67370756271908,0.14122630870886
1847,-0.227922367336113,0.681236356882838,0.136819723931142
1848,-0.195005414997364,0.673712277452858,0.171146355313225
1849,-0.230213417897295,0.670205872573867,0.157857812359145
1850,-0.231021180558326,0.669690467845222,0.1529269770565
1851,-0.221127789060838,0.669059966531873,0.117111493110526
1852,-0.21689680072918,0.662060624729614,0.108848957087384
1853,-0.212247389807436,0.676051437045146,0.119021907321254
1854,-0.222575267109127,0.665545424952074,0.147181563693431
1855,-0.215898458440466,0.663485392205172,0.163784669693631
1856,-0.199954754865491,0.661625803185267,0.128205586970097
1857,-0.213626337461095,0.678625986931423,0.143049834520608
1858,-0.22391613886393,0.650338427091328,0.117316639885656
1859,-0.220511436920252,0.655883172197034,0.153527416910158
1860,-0.230155159943679,0.631965016840237,0.177786296921812
1861,-0.207829839571546,0.677708463148238,0.144016328262241
1862,-0.226178301978547,0.672863471939047,0.155817345463232
1863,-0.226586183501843,0.67601481638961,0.128810578040981
1864,-0.217704596736573,0.663603698786466,0.108971995726145
1865,-0.232290779694123,0.665815399760232,0.153100237370656
1866,-0.213956806978316,0.684911480150998,0.100309127167268
1867,-0.226724481942067,0.682633390918548,0.128934437754956
1868,-0.214572430110821,0.666086873263632,0.123293564892419
1869,-0.224013182686058,0.670754019419878,0.159832386599466
1870,-0.223332219760635,0.661807510048832,0.147320035905722
1871,-0.208637770397185,0.652313072896232,0.145430571642169
1872,-0.200053433298583,0.678783329653062,0.129805833820837
1873,-0.226876112851041,0.665092333423007,0.135870891018296
1874,-0.241367387902103,0.686005420597126,0.112456736800451
1875,-0.208716955654039,0.668800089775083,0.156291444524883
1876,-0.23675673649181,0.663826024232883,0.120004833788383
1877,-0.234256689467793,0.676465577271532,0.14255308263884
1878,-0.216659694366536,0.634638000764388,0.114696121659023
1879,-0.208556160080058,0.675555522003773,0.13580846236371
1880,-0.256331140453239,0.650229162492245,0.1118862686071
1881,-0.256331140453239,0.656706751698396,0.158984545403675
1882,-0.211724677670202,0.638646113249201,0.143047968550886
1883,-0.205721855338372,0.685917303067207,0.121205137696807
1884,-0.227645710500203,0.656529316695512,0.152395790756832
1885,-0.21437167609557,0.667084554619066,0.166870655083229
1886,-0.223889666742705,0.6855293661872,0.107461688304714
1887,-0.218884457706127,0.669976349385049,0.128670323392821
1888,-0.24817885406808,0.685355760713707,0.145902404211111
1889,-0.203053710936394,0.658948002972713,0.122164662513826
1890,-0.213855804686038,0.66269560705134,0.14516565428334
1891,-0.196880163637705,0.617774701999441,0.144026388710902
1892,-0.206279744588456,0.655674730205703,0.113321206998677
1893,-0.217696357270975,0.676124788677811,0.142425940014258
1894,-0.217088278841761,0.664973828335758,0.116028946779022
1895,-0.208670012514208,0.662284465468595,0.118449622314484
1896,-0.237153184108824,0.666396251223374,0.124334279823868
1897,-0.217302467698204,0.6625776820789,0.136150142630704
1898,-0.205207541172841,0.674401642063804,0.140386882484458
1899,-0.212699907202804,0.664121667447641,0.155281833044512
1900,-0.210455827476835,0.618530597873992,0.169355050713517
1901,-0.207615471963692,0.669763940476905,0.179304073941428
1902,-0.23821983097201,0.678978995687767,0.125636916934868
1903,-0.235614502865705,0.626776592802859,0.138464497599496
1904,-0.245413720375375,0.671279437835706,0.132839882313448
1905,-0.216710477187895,0.683191491234485,0.132874147354223
1906,-0.244843955104104,0.66325896866974,0.135011149633748
1907,-0.244754291559023,0.675988847752911,0.146112090658229
1908,-0.223289386023028,0.676981953391032,0.153380638526555
1909,-0.203157524223697,0.63585525257489,0.12013536842104
1910,-0.235208018461645,0.673102129700483,0.139703855699755
1911,-0.240029219201071,0.667790238290829,0.13628213436941
1912,-0.211883319624239,0.672112848958599,0.103944227593401
1913,-0.219010480365564,0.661782546356662,0.113563632634984
1914,-0.222611160744653,0.671108016867731,0.112307821047903
1915,-0.236024710617608,0.642052121708058,0.140753859255442
1916,-0.21774083050604,0.668405932946496,0.102900201374815
1917,-0.199333685965036,0.646485899683005,0.164189448569479
1918,-0.20842446930072,0.667924231346101,0.0982136609469842
1919,-0.223589181795928,0.686006219535164,0.131001542228405
1920,-0.221057458624376,0.668258789815675,0.124607792359869
1921,-0.216266463221218,0.679664124327902,0.133978362639603
1922,-0.239656726501068,0.664933026179096,0.165857045242339
1923,-0.193239462618352,0.629571776767905,0.127856784456332
1924,-0.221326085284128,0.670585661801734,0.145418784290412
1925,-0.21376080100134,0.629213049310481,0.130900342943618
1926,-0.217731129384538,0.676556049374834,0.111706189443826
1927,-0.239968984849916,0.659475099986784,0.127273490918338
1928,-0.21537738108184,0.681092745870938,0.160589072893126
1929,-0.212141390548085,0.670536244907169,0.115807939035115
1930,-0.233801884379189,0.67847180371072,0.129930283253616
1931,-0.210291934493392,0.669585148914325,0.127651962293051
1932,-0.220634004691516,0.670690880907272,0.168327514773435
1933,-0.246220050579324,0.670304703160947,0.128458269977162
1934,-0.225399045532188,0.684130990225809,0.13724011305754
1935,-0.228108046174443,0.676144853948694,0.0913933393186825
1936,-0.204289236167004,0.630247280859741,0.195969371134415
1937,-0.227322383562637,0.667476562895023,0.157906455149637
1938,-0.206659207923088,0.685383603746819,0.0989115834410233
1939,-0.217739022866931,0.673293413459367,0.114897674057437
1940,-0.204133318149525,0.679012207304617,0.127546506925845
1941,-0.227735722507712,0.669873731964351,0.133598459186085
1942,-0.226085953764779,0.669338097770157,0.141375919525459
1943,-0.226025068033911,0.667081188332277,0.143022373695201
1944,-0.204669966262987,0.683729320545032,0.1551072635975
1945,-0.215135963324731,0.681400733487802,0.137447973925285
1946,-0.208849888627358,0.62095105748945,0.171024105090086
1947,-0.213844141366257,0.667978481000822,0.13565949365628
1948,-0.216536174539545,0.642846196728235,0.150974448346973
1949,-0.215148367160852,0.665603798911674,0.133408629075245
1950,-0.232416939144853,0.67294026372316,0.112558978981651
1951,-0.231768454795334,0.625840896875874,0.170724559722454
1952,-0.216722424701608,0.67810762267987,0.129058133390716
1953,-0.225665081257218,0.665952790611752,0.15585224777235
1954,-0.217268517827618,0.673581765341891,0.144855617822032
1955,-0.229101822184424,0.667930043354533,0.188589550338604
1956,-0.241092313265726,0.681646872044347,0.221117554620583
1957,-0.226032137356017,0.678680472890623,0.148424670706832
1958,-0.23480296161846,0.681772110498287,0.120000011172967
1959,-0.216847883910302,0.677548930654485,0.102935296801504
1960,-0.204257322087983,0.648963085533993,0.140210032459477
1961,-0.215926730715404,0.678036634062431,0.124360137525037
1962,-0.222538146985394,0.663321350330569,0.118593711615458
1963,-0.229252943648316,0.683996717872208,0.142047099186991
1964,-0.227887263875926,0.685477574900077,0.12697427823298
1965,-0.21663922054504,0.671384874775388,0.12058748390606
1966,-0.217452119108408,0.669598306898681,0.120350727039582
1967,-0.217155121724198,0.663445792906546,0.13608026239882
1968,-0.221129816188591,0.656230520763513,0.133880104900294
1969,-0.219165814511153,0.6783318743658,0.122280971355869
1970,-0.207740030484031,0.656231468093073,0.133700301324728
1971,-0.218756204868558,0.684941795785194,0.135479609898052
1972,-0.234681502788251,0.674606321971627,0.126101907247957
1973,-0.219137755742845,0.679781181144633,0.0961547176713455
1974,-0.224329683303732,0.683948933331677,0.123386020985724
1975,-0.219479098689581,0.682467256766743,0.110734939164818
1976,-0.230880715210337,0.682723422477792,0.175885015973949
1977,-0.213515324506532,0.673113735981711,0.109805152501819
1978,-0.223849407483182,0.675536373655109,0.12506506286701
1979,-0.227767027067209,0.68322541738301,0.118784175916383
1980,-0.235171628435775,0.675308978214935,0.0977402785880875
1981,-0.209079380429466,0.536057810778121,0.212674855461705
1982,-0.21553854571066,0.668864061388423,0.116104282578481
1983,-0.227247475332723,0.638942799562851,0.152129147270279
1984,-0.248031608986639,0.669982873667093,0.0898095932432587
1985,-0.233089788416015,0.68145260408357,0.121822204742212
1986,-0.217420470514632,0.664136211627371,0.121041773308712
1987,-0.21671918166916,0.656576470812754,0.136710910023884
1988,-0.211967744091701,0.683719730796795,0.119512637408151
1989,-0.207732774905811,0.678265571151334,0.118429446373706
1990,-0.196809048226485,0.676035340734662,0.118366640267291
1991,-0.228431378393684,0.673657908769614,0.126888745570484
1992,-0.209180599895774,0.648571438410881,0.16341097704434
1993,-0.209842151042773,0.681929400817894,0.14335505265066
1994,-0.20603100363952,0.668565912922546,0.118563320009718
1995,-0.206632273478033,0.66553170808523,0.135529768454512
1996,-0.225574592953138,0.680788065591415,0.129968349351839
1997,-0.239596782439485,0.677308801779674,0.0994710691750617
1998,-0.221646679760739,0.675769996069302,0.141415452734736
1999,-0.226185213844182,0.679999959434738,0.0971546376005177
2000,-0.236910092788068,0.664495009874387,0.163668889257183
2001,-0.231270384076663,0.682158787402861,0.115548400910024
2002,-0.208002908756617,0.675108928962933,0.101472524699601
2003,-0.233306034322966,0.621341653413172,0.138376865283014
2004,-0.210903863591725,0.629966651263611,0.119616717006506
2005,-0.22376121634389,0.677366683132582,0.0922252429652751
2006,-0.216916770223984,0.662977525788667,0.111703168580863
2007,-0.221337197805927,0.663345727305839,0.129618076098391
2008,-0.223466847815129,0.631174641713568,0.128900394862645
2009,-0.212488549985621,0.664004688705167,0.11491167006585
2010,-0.218577025472741,0.636360179246076,0.154687002939512
2011,-0.240372073585081,0.646863701073919,0.175162929273215
2012,-0.223141841294878,0.680742987262136,0.142000993901459
2013,-0.225034907666683,0.665055431132757,0.128366319293363
2014,-0.219606559383818,0.669355739162796,0.129716965817497
2015,-0.230172082931564,0.673179724692219,0.127887452676868
2016,-0.231061312911911,0.669546311678762,0.149316051048743
2017,-0.216017906720823,0.667618567901804,0.113291843912014
2018,-0.227605850511377,0.671941306355389,0.129497714141097
2019,-0.214638080934006,0.667613437995755,0.118348379851953
2020,-0.216543736926385,0.669217333211583,0.10647981100857
2021,-0.211486812781686,0.683243064604476,0.154507443155835
2022,-0.234812818728585,0.679792516355877,0.115271539621153
2023,-0.240265792152005,0.668617287404106,0.157180033148915
2024,-0.234160905858636,0.666370501721204,0.135209061216048
2025,-0.206572425350044,0.677825351407564,0.143997001434287
2026,-0.197530714044039,0.665164618740661,0.15473402997237
2027,-0.227539788217466,0.675592723245038,0.0861775968287431
2028,-0.228453663085631,0.664228203445348,0.191798268319888
2029,-0.211747337092224,0.684172209567419,0.165859167727625
2030,-0.214187377710653,0.628218073093785,0.113742763720536
2031,-0.239542555834584,0.662742108664169,0.183877302574455
2032,-0.199545322602781,0.648666396099767,0.173632822120149
2033,-0.240740154867181,0.683093635556626,0.142396243439974
2034,-0.224282189564803,0.618774207071658,0.149355215737362
2035,-0.229882132172594,0.682655487266727,0.147277317984418
2036,-0.221874346574949,0.684577619342257,0.12520804751682
2037,-0.221925654725415,0.675742296705798,0.157579474801988
2038,-0.216099960554935,0.66731475045754,0.133199536955857
2039,-0.231210130423052,0.669041471419974,0.133267474357386
2040,-0.225833504501596,0.675717116417183,0.163999334534508
2041,-0.219674035598919,0.618804107630777,0.159364877413608
2042,-0.226744921997081,0.669774008334738,0.122079904627199
2043,-0.224899047797465,0.673948918702663,0.158752425546522
2044,-0.21299675916045,0.66438262632551,0.0989865803614439
2045,-0.224124837506531,0.676328174092142,0.100334872415748
2046,-0.218064616050375,0.627713599715882,0.171041370689374
2047,-0.214459338191006,0.677323420490954,0.10789577462668
2048,-0.219297832867226,0.674861433754584,0.141567273893467
2049,-0.224011738374188,0.666271965904981,0.10629390941437
2050,-0.230734920711432,0.643724845129029,0.116631492870246
2051,-0.222122492987439,0.685043391691019,0.13026122466586
2052,-0.217372085347192,0.624453312271689,0.119242855231448
2053,-0.239556392404712,0.673770451712944,0.186565739069543
2054,-0.199788150156089,0.672117210328198,0.132003999514531
2055,-0.213227439381765,0.670749179400065,0.111039655409335
2056,-0.214258191563665,0.658809266706188,0.161308186581436
2057,-0.202437762688657,0.633684087119704,0.146296752980249
2058,-0.240449924429418,0.617723601442293,0.133526531674578
2059,-0.221925762741115,0.667898106229767,0.194415406250728
2060,-0.220839000901965,0.625531216890228,0.16371117889688
2061,-0.226184041428533,0.643425189818512,0.156784630434996
2062,-0.220065905448829,0.680688315548709,0.142120538417584
2063,-0.207550173905452,0.631399356961285,0.140950424183398
2064,-0.222799853058268,0.638147973322565,0.14182738797023
2065,-0.216748791677973,0.622133766570889,0.104433836385153
2066,-0.223886692213769,0.664262747010257,0.106650574649183
2067,-0.224908795926926,0.673479775182794,0.144657185891079
2068,-0.204893461642577,0.630009893869558,0.124559170840461
2069,-0.20767394786995,0.679089034266185,0.117340171944777
2070,-0.216429134949782,0.669852626852123,0.108919759890422
2071,-0.214749585406777,0.649393610967444,0.112231431878407
2072,-0.21301501595019,0.674363801398423,0.145743569451967
2073,-0.208808978126347,0.685847320094885,0.157085471843297
2074,-0.204748886822837,0.636928545377564,0.135681214161298
2075,-0.212477001171314,0.684005664074804,0.130020506725038
2076,-0.234857593321922,0.685442534776221,0.184772459620335
2077,-0.212228030573651,0.681988363256328,0.154569820767722
2078,-0.240375195544144,0.655178458941233,0.134976647463637
2079,-0.229238041050292,0.679400507325083,0.173598465292324
2080,-0.195240562405267,0.6747482545209,0.143187883492743
2081,-0.212063253578736,0.63983002027507,0.130330465387046
2082,-0.241214521857965,0.664510685333341,0.130951889120413
2083,-0.251119415190007,0.677791479132554,0.175940482621222
2084,-0.213044994506136,0.673555585381211,0.135830377581959
2085,-0.215686724572832,0.668326113844694,0.104221623406537
2086,-0.211428582919539,0.630065904579213,0.163846703090181
2087,-0.225657982841924,0.66577394312192,0.127570584736913
2088,-0.228049873897242,0.683953707943463,0.108768151701425
2089,-0.228661195748936,0.68477747286731,0.166478703122039
2090,-0.20528006363897,0.674299064348522,0.0936019230639036
2091,-0.208519935608204,0.675585767721875,0.142072709077712
2092,-0.231747148314208,0.684335750991407,0.156683205574581
2093,-0.213447340229631,0.666568414603726,0.126559961192526
2094,-0.229143172643517,0.633589370884711,0.181302665230039
2095,-0.22731932538053,0.619316685712373,0.13020423390755
2096,-0.214296116120986,0.67326452646464,0.106622159059389
2097,-0.231208422552169,0.668982235396982,0.148833160557851
2098,-0.219175280201772,0.680026198014264,0.130432451792561
2099,-0.198324483431241,0.684792970212951,0.114257764401689
2100,-0.216164083233236,0.679425461529348,0.109572287305497
2101,-0.254102571639607,0.68056404542317,0.128106915562764
2102,-0.230571093471433,0.671424098603407,0.13727448774602
2103,-0.238262536291557,0.665370244277376,0.122434821274939
2104,-0.219073556258859,0.671849335153901,0.0924009085922015
2105,-0.207042893114114,0.666254269379118,0.149186987951406
2106,-0.199434930146932,0.66229064525252,0.149967818462378
2107,-0.208688148973256,0.676410320671743,0.13929607211015
2108,-0.22116312014548,0.675284823435239,0.136596283502102
2109,-0.236696960723225,0.670494002213033,0.144555954239455
2110,-0.235933458493095,0.682218211246356,0.160855658527868
2111,-0.217291357270183,0.678428766110072,0.105000723966404
2112,-0.226763147104017,0.672615671693035,0.116162308493734
2113,-0.224496784309603,0.669298583125775,0.126284876872038
2114,-0.240814886811106,0.662235313287214,0.145397438483564
2115,-0.216025629788248,0.655265259896797,0.182066143207608
2116,-0.21022307067543,0.682035684481995,0.138789578746265
2117,-0.231540493395336,0.680516511546001,0.133065523481303
2118,-0.220901177777439,0.684656832109943,0.140726066521619
2119,-0.224919478984233,0.677298654569976,0.153292730704953
2120,-0.233618431228881,0.685657491797857,0.16545849649001
2121,-0.226266821668371,0.679190005569534,0.11645007387276
2122,-0.211726867499931,0.664975035151695,0.115386431831159
2123,-0.192381947400118,0.662367912021536,0.111641544027045
2124,-0.226081838352706,0.666229093240808,0.145209626138322
2125,-0.21999619814834,0.605014624712082,0.150645303926572
2126,-0.217046405669789,0.627293048951937,0.178032357412596
2127,-0.225632215508167,0.663501939390496,0.13084008729167
2128,-0.219827026997676,0.683032675646006,0.11644465265479
2129,-0.229104901212151,0.672328358557619,0.144442815529073
2130,-0.223665731968212,0.678720002567603,0.143507294579806
2131,-0.214901102232462,0.68103635837077,0.113387013085396
2132,-0.225560911624411,0.672414378026711,0.134080810539493
2133,-0.212335314007834,0.671421891272917,0.135563473951991
2134,-0.237116107813372,0.632176763802879,0.199900293678464
2135,-0.217669629274104,0.665646156831774,0.137135255670322
2136,-0.223002211777029,0.678074605904984,0.104445600848993
2137,-0.22841971172107,0.629675275294233,0.107142237972783
2138,-0.219341049811275,0.638645169535337,0.129456560086204
2139,-0.223950234758938,0.664704375722356,0.127539045558696
2140,-0.223190906600178,0.66600831779276,0.115739326448155
2141,-0.218009334381436,0.680618452097359,0.141439062373925
2142,-0.20852974579123,0.672737426133835,0.154918176614977
2143,-0.216240048130108,0.676501506538967,0.169424262812364
2144,-0.237773857453564,0.677095752728331,0.201284075559896
2145,-0.239827760882632,0.682034873408225,0.158433247529363
2146,-0.185855589001819,0.681720545721047,0.122181774805352
2147,-0.238085184667402,0.671840024543228,0.130218453707866
2148,-0.22506844351508,0.669731696479782,0.160304044359814
2149,-0.236804542476396,0.6816557029362,0.143851860819507
2150,-0.211032595775555,0.668811414170934,0.117332755401685
2151,-0.206098323266642,0.6228455367366,0.152042439457433
2152,-0.207297032569071,0.679283121306146,0.121472744189812
2153,-0.220395464045128,0.67888323039266,0.133265361001993
2154,-0.217734984616715,0.665810899156831,0.127465568484154
2155,-0.217366979916105,0.642197799858554,0.118948929445699
2156,-0.208050551875261,0.672706304243738,0.122453227063699
2157,-0.213061486542019,0.670295685431649,0.115131192900515
2158,-0.211815613849107,0.66723022222106,0.134640604164589
2159,-0.23024125907265,0.648905717209183,0.110083113757511
2160,-0.21333529966831,0.674418564719282,0.136503457918554
2161,-0.218963282075887,0.664501179686792,0.0943635364027318
2162,-0.224512622956222,0.684996649191905,0.162620433805185
2163,-0.206493510428976,0.675959703326108,0.193075977627703
2164,-0.197714911683271,0.665512046862586,0.141471178396444
2165,-0.212936636513263,0.684021529095926,0.160610991503366
2166,-0.227242718829635,0.683261336769123,0.133144677737006
2167,-0.221743747249552,0.679420752714164,0.130206345344511
2168,-0.213485605568371,0.681203199382264,0.122016049548924
2169,-0.227561379221801,0.665686452612239,0.140577070509806
2170,-0.226119763478571,0.666778241643254,0.121700332903356
2171,-0.224468799558721,0.678221707054264,0.0824966936741489
2172,-0.214422693933582,0.675511486043865,0.139435584241781
2173,-0.217407785759094,0.662211002754855,0.171418976223024
2174,-0.224397733980087,0.641386240630299,0.168021001743768
2175,-0.217451660596289,0.620369228306794,0.144442888457701
2176,-0.195411481960349,0.666640594323623,0.144752869794833
2177,-0.220895091967837,0.661005517555049,0.141731371316229
2178,-0.235584490996583,0.65471773467482,0.162059817637206
2179,-0.185439073379525,0.659825411886813,0.168667694346859
2180,-0.219094611415634,0.66570536832077,0.0981935141385114
2181,-0.232397911270912,0.668414711660698,0.15571818538097
2182,-0.226601409373239,0.672483530597392,0.128093151983125
2183,-0.21708529489025,0.671230202633135,0.127877900267459
2184,-0.213614141339886,0.678173406618034,0.145353124398705
2185,-0.215583336709998,0.677016757788799,0.140796164602497
2186,-0.204226541391344,0.63510212607501,0.126546175081932
2187,-0.213128868838938,0.678630018292634,0.116434189936604
2188,-0.233462180788881,0.673960604653121,0.129757844331863
2189,-0.235393945752969,0.668983634088587,0.154314361664022
2190,-0.21636225827582,0.626049427976195,0.135546701496258
2191,-0.225099951437343,0.642577712250603,0.144320305758488
2192,-0.22011611742608,0.675011545618742,0.16011483328339
2193,-0.223408628637362,0.676171650050437,0.122385740124135
2194,-0.220876665736018,0.666798518216228,0.11072845409118
2195,-0.233659047641387,0.629908168589953,0.16829875310452
2196,-0.225734723687901,0.670882324336225,0.177887238952685
2197,-0.202779272182235,0.646113037479808,0.131425035256478
2198,-0.219762337062978,0.662709794816072,0.141694264052493
2199,-0.225045940212588,0.639492354272574,0.131887476789425
2200,-0.230527789952173,0.671933607001934,0.1357156806501
2201,-0.236781901114763,0.672248346526885,0.149813406011654
2202,-0.217428481936857,0.637566418682051,0.126267603171901
2203,-0.228527539201413,0.677818630849972,0.138817891196063
2204,-0.21184412677708,0.667938869851004,0.142954480504652
2205,-0.220063745288889,0.664494843369782,0.0930806558038885
2206,-0.210372865450561,0.598279776447721,0.183151252071023
2207,-0.206023749425312,0.680302002549533,0.164210594366406
2208,-0.217523653475669,0.673548569403321,0.148146600753537
2209,-0.218242571041276,0.630350471090627,0.172012212381838
2210,-0.228699296745606,0.672319992611594,0.153884715605545
2211,-0.224340054787248,0.66832823033653,0.122187706968771
2212,-0.222809540271895,0.682834271921122,0.169577254504117
2213,-0.209349946440032,0.677527023792452,0.133152713564008
2214,-0.207726375814276,0.619815380280318,0.108022741724957
2215,-0.220329920631048,0.663820352609825,0.127009642630316
2216,-0.214088087111908,0.668496371611639,0.120152177194452
2217,-0.216133030079044,0.63736508900731,0.190642469516795
2218,-0.195730742049377,0.672984541760443,0.138152452620543
2219,-0.203643418031353,0.58792389846377,0.184786794129244
2220,-0.216131072388612,0.68239817660983,0.17158666897219
2221,-0.207963928277964,0.671706691086475,0.113275052501866
2222,-0.225375165122909,0.651383055999272,0.115107993668217
2223,-0.210912580247201,0.656394072268175,0.130543988251667
2224,-0.248192511174011,0.668240442531465,0.112743709405476
2225,-0.183636976579944,0.684178751078842,0.132094213686055
2226,-0.183636976579944,0.68357616521297,0.101324661739089
2227,-0.224382339797532,0.67431027718909,0.124583804307994
2228,-0.222402686585606,0.664608075961829,0.140442553813746
2229,-0.199875797348577,0.681249218294812,0.111509121695514
2230,-0.239985843513759,0.674778478064717,0.124954572753522
2231,-0.227410445052436,0.679672832525346,0.199591850805606
2232,-0.217181148976661,0.664425332844959,0.200007525709919
2233,-0.228359767928572,0.667891279051412,0.142609296329113
2234,-0.236186675602146,0.685553470731185,0.134941259488398
2235,-0.197214369746182,0.624835510090187,0.15195478441718
2236,-0.224705352021745,0.656551273386305,0.153369923263816
2237,-0.214176835902061,0.682906479819225,0.142259932536315
2238,-0.229187318534733,0.671228457700193,0.1309398249845
2239,-0.215684984754154,0.676564862722697,0.119357844578941
2240,-0.201412901979313,0.660076572697765,0.128238048919697
2241,-0.213763543662998,0.677061815001328,0.119280315219593
2242,-0.197743064572825,0.674460715592848,0.187662235707141
2243,-0.211868353884281,0.67074428071154,0.0948645365401649
2244,-0.235538488718101,0.664030864029657,0.139463790464929
2245,-0.205608568858518,0.627331653898516,0.110765678502559
2246,-0.208440887484523,0.641869145127097,0.150395384729052
2247,-0.221002557172681,0.668604723830357,0.154955591616784
2248,-0.195701672651754,0.665749467958256,0.0991606923762444
2249,-0.225079686366702,0.670144777158229,0.166405833444509
2250,-0.229273447725116,0.67214491511187,0.122679942472059
2251,-0.224253199895794,0.655913542029881,0.138454495300394
2252,-0.209495991657051,0.634731989439815,0.176643636411797
2253,-0.230169906681472,0.622896411067826,0.148601363034559
2254,-0.225997167739709,0.667076627159389,0.140275433239008
2255,-0.212364813206542,0.668838328103502,0.132068613952247
2256,-0.215119916971869,0.677884283108938,0.130343696382392
2257,-0.240014264020972,0.65350866915594,0.140947339800823
2258,-0.2145137597499,0.678082221196306,0.160536337632296
2259,-0.222853161846251,0.661885430272198,0.116002517451374
2260,-0.22212037144069,0.683018802672381,0.11682835164958
2261,-0.226263363478072,0.677552757144219,0.13051891190734
2262,-0.235506545816564,0.678053990386785,0.107934882282084
2263,-0.226112639869194,0.670085165303175,0.146377414986366
2264,-0.232297442534438,0.676896384122781,0.174594980422882
2265,-0.212602444509042,0.685977908222399,0.153603413003792
2266,-0.204369902745435,0.67660242825235,0.131516572830222
2267,-0.207920911200897,0.679051667394446,0.113313879321476
2268,-0.215222550344889,0.663455639711025,0.166186710895265
2269,-0.213796479390095,0.639152493967084,0.156517115972659
2270,-0.2113357204459,0.663543624187551,0.181926070700493
2271,-0.215929483567236,0.685701417950172,0.171993641355431
2272,-0.199011865933827,0.685399530017111,0.159117764805168
2273,-0.22420661659376,0.680058081342752,0.157490381562014
2274,-0.208081377479818,0.6613543683374,0.14326799245507
2275,-0.22221017687246,0.672587460198068,0.202565502701034
2276,-0.211317556642569,0.664866015129247,0.102514335446145
2277,-0.221945275697684,0.682937418280919,0.173104034519272
2278,-0.224217612636923,0.663965733096063,0.146602903312394
2279,-0.213627806141333,0.674120335453799,0.218247205882138
2280,-0.2214337854322,0.66222553774414,0.14666105698909
2281,-0.225234933619567,0.662164148712648,0.101271986267625
2282,-0.236873771528516,0.68209432599071,0.129497594113288
2283,-0.219338007864245,0.675457845485297,0.134917410689156
2284,-0.223264989883777,0.628421144901407,0.138816192517445
2285,-0.227971108729898,0.626235973089604,0.176082756200339
2286,-0.206138940940445,0.662976702054647,0.15060117105518
2287,-0.229922883257517,0.671316137522798,0.132963215700059
2288,-0.235570425307268,0.638986547850687,0.113718472428482
